pipeline,resource,organisation,value,entity
parish,,government-organisation:D303,E04006021,130004726
parish,,government-organisation:D303,E04006022,130004727
parish,,government-organisation:D303,E04006023,130004728
parish,,government-organisation:D303,E04006024,130004729
parish,,government-organisation:D303,E04006025,130004730
parish,,government-organisation:D303,E04006026,130004731
parish,,government-organisation:D303,E04006027,130004732
parish,,government-organisation:D303,E04006028,130004733
parish,,government-organisation:D303,E04006029,130004734
parish,,government-organisation:D303,E04006030,130004735
parish,,government-organisation:D303,E04006031,130004736
parish,,government-organisation:D303,E04006032,130004737
parish,,government-organisation:D303,E04006033,130004738
parish,,government-organisation:D303,E04006034,130004739
parish,,government-organisation:D303,E04006035,130004740
parish,,government-organisation:D303,E04006036,130004741
parish,,government-organisation:D303,E04006037,130004742
parish,,government-organisation:D303,E04006038,130004743
parish,,government-organisation:D303,E04006039,130004744
parish,,government-organisation:D303,E04006040,130004745
parish,,government-organisation:D303,E04006041,130004746
parish,,government-organisation:D303,E04006042,130004747
parish,,government-organisation:D303,E04006043,130004748
parish,,government-organisation:D303,E04006044,130004749
parish,,government-organisation:D303,E04006045,130004750
parish,,government-organisation:D303,E04006046,130004751
parish,,government-organisation:D303,E04006047,130004752
parish,,government-organisation:D303,E04006048,130004753
parish,,government-organisation:D303,E04006049,130004754
parish,,government-organisation:D303,E04006050,130004755
parish,,government-organisation:D303,E04006051,130004756
parish,,government-organisation:D303,E04006052,130004757
parish,,government-organisation:D303,E04006053,130004758
parish,,government-organisation:D303,E04006054,130004759
parish,,government-organisation:D303,E04006055,130004760
parish,,government-organisation:D303,E04006056,130004761
parish,,government-organisation:D303,E04006057,130004762
parish,,government-organisation:D303,E04006058,130004763
parish,,government-organisation:D303,E04006059,130004764
parish,,government-organisation:D303,E04006060,130004765
parish,,government-organisation:D303,E04006061,130004766
parish,,government-organisation:D303,E04006062,130004767
parish,,government-organisation:D303,E04006063,130004768
parish,,government-organisation:D303,E04006064,130004769
parish,,government-organisation:D303,E04006065,130004770
parish,,government-organisation:D303,E04006066,130004771
parish,,government-organisation:D303,E04006067,130004772
parish,,government-organisation:D303,E04006068,130004773
parish,,government-organisation:D303,E04006069,130004774
parish,,government-organisation:D303,E04006070,130004775
parish,,government-organisation:D303,E04006071,130004776
parish,,government-organisation:D303,E04006072,130004777
parish,,government-organisation:D303,E04006073,130004778
parish,,government-organisation:D303,E04006074,130004779
parish,,government-organisation:D303,E04006075,130004780
parish,,government-organisation:D303,E04006076,130004781
parish,,government-organisation:D303,E04006077,130004782
parish,,government-organisation:D303,E04006078,130004783
parish,,government-organisation:D303,E04006079,130004784
parish,,government-organisation:D303,E04006080,130004785
parish,,government-organisation:D303,E04006081,130004786
parish,,government-organisation:D303,E04006082,130004787
parish,,government-organisation:D303,E04006083,130004788
parish,,government-organisation:D303,E04006084,130004789
parish,,government-organisation:D303,E04006085,130004790
parish,,government-organisation:D303,E04006086,130004791
parish,,government-organisation:D303,E04006087,130004792
parish,,government-organisation:D303,E04006088,130004793
parish,,government-organisation:D303,E04006089,130004794
parish,,government-organisation:D303,E04006090,130004795
parish,,government-organisation:D303,E04006091,130004796
parish,,government-organisation:D303,E04006092,130004797
parish,,government-organisation:D303,E04006093,130004798
parish,,government-organisation:D303,E04006094,130004799
parish,,government-organisation:D303,E04006095,130004800
parish,,government-organisation:D303,E04006096,130004801
parish,,government-organisation:D303,E04006097,130004802
parish,,government-organisation:D303,E04006098,130004803
parish,,government-organisation:D303,E04006099,130004804
parish,,government-organisation:D303,E04006100,130004805
parish,,government-organisation:D303,E04006101,130004806
parish,,government-organisation:D303,E04006102,130004807
parish,,government-organisation:D303,E04006103,130004808
parish,,government-organisation:D303,E04006104,130004809
parish,,government-organisation:D303,E04006105,130004810
parish,,government-organisation:D303,E04006106,130004811
parish,,government-organisation:D303,E04006107,130004812
parish,,government-organisation:D303,E04006108,130004813
parish,,government-organisation:D303,E04006109,130004814
parish,,government-organisation:D303,E04006110,130004815
parish,,government-organisation:D303,E04006111,130004816
parish,,government-organisation:D303,E04006112,130004817
parish,,government-organisation:D303,E04006113,130004818
parish,,government-organisation:D303,E04006114,130004819
parish,,government-organisation:D303,E04006115,130004820
parish,,government-organisation:D303,E04006116,130004821
parish,,government-organisation:D303,E04006117,130004822
parish,,government-organisation:D303,E04006118,130004823
parish,,government-organisation:D303,E04006119,130004824
parish,,government-organisation:D303,E04006120,130004825
parish,,government-organisation:D303,E04006121,130004826
parish,,government-organisation:D303,E04006122,130004827
parish,,government-organisation:D303,E04006123,130004828
parish,,government-organisation:D303,E04006124,130004829
parish,,government-organisation:D303,E04006125,130004830
parish,,government-organisation:D303,E04006126,130004831
parish,,government-organisation:D303,E04006127,130004832
parish,,government-organisation:D303,E04006128,130004833
parish,,government-organisation:D303,E04006129,130004834
parish,,government-organisation:D303,E04006130,130004835
parish,,government-organisation:D303,E04006131,130004836
parish,,government-organisation:D303,E04006132,130004837
parish,,government-organisation:D303,E04006133,130004838
parish,,government-organisation:D303,E04006134,130004839
parish,,government-organisation:D303,E04006135,130004840
parish,,government-organisation:D303,E04006136,130004841
parish,,government-organisation:D303,E04006137,130004842
parish,,government-organisation:D303,E04006138,130004843
parish,,government-organisation:D303,E04006139,130004844
parish,,government-organisation:D303,E04006140,130004845
parish,,government-organisation:D303,E04006141,130004846
parish,,government-organisation:D303,E04006142,130004847
parish,,government-organisation:D303,E04006143,130004848
parish,,government-organisation:D303,E04006144,130004849
parish,,government-organisation:D303,E04006145,130004850
parish,,government-organisation:D303,E04006146,130004851
parish,,government-organisation:D303,E04006147,130004852
parish,,government-organisation:D303,E04006148,130004853
parish,,government-organisation:D303,E04006149,130004854
parish,,government-organisation:D303,E04006150,130004855
parish,,government-organisation:D303,E04006151,130004856
parish,,government-organisation:D303,E04006152,130004857
parish,,government-organisation:D303,E04006153,130004858
parish,,government-organisation:D303,E04006154,130004859
parish,,government-organisation:D303,E04006155,130004860
parish,,government-organisation:D303,E04006156,130004861
parish,,government-organisation:D303,E04006157,130004862
parish,,government-organisation:D303,E04006158,130004863
parish,,government-organisation:D303,E04006159,130004864
parish,,government-organisation:D303,E04006160,130004865
parish,,government-organisation:D303,E04006161,130004866
parish,,government-organisation:D303,E04006162,130004867
parish,,government-organisation:D303,E04006163,130004868
parish,,government-organisation:D303,E04006164,130004869
parish,,government-organisation:D303,E04006165,130004870
parish,,government-organisation:D303,E04006166,130004871
parish,,government-organisation:D303,E04006167,130004872
parish,,government-organisation:D303,E04006168,130004873
parish,,government-organisation:D303,E04006169,130004874
parish,,government-organisation:D303,E04006170,130004875
parish,,government-organisation:D303,E04006171,130004876
parish,,government-organisation:D303,E04006172,130004877
parish,,government-organisation:D303,E04006173,130004878
parish,,government-organisation:D303,E04006174,130004879
parish,,government-organisation:D303,E04006175,130004880
parish,,government-organisation:D303,E04006176,130004881
parish,,government-organisation:D303,E04006177,130004882
parish,,government-organisation:D303,E04006178,130004883
parish,,government-organisation:D303,E04006179,130004884
parish,,government-organisation:D303,E04006180,130004885
parish,,government-organisation:D303,E04006181,130004886
parish,,government-organisation:D303,E04006182,130004887
parish,,government-organisation:D303,E04006183,130004888
parish,,government-organisation:D303,E04006184,130004889
parish,,government-organisation:D303,E04006185,130004890
parish,,government-organisation:D303,E04006186,130004891
parish,,government-organisation:D303,E04006187,130004892
parish,,government-organisation:D303,E04006188,130004893
parish,,government-organisation:D303,E04006189,130004894
parish,,government-organisation:D303,E04006190,130004895
parish,,government-organisation:D303,E04006191,130004896
parish,,government-organisation:D303,E04006192,130004897
parish,,government-organisation:D303,E04006193,130004898
parish,,government-organisation:D303,E04006194,130004899
parish,,government-organisation:D303,E04006195,130004900
parish,,government-organisation:D303,E04006196,130004901
parish,,government-organisation:D303,E04006197,130004902
parish,,government-organisation:D303,E04006198,130004903
parish,,government-organisation:D303,E04006199,130004904
parish,,government-organisation:D303,E04006200,130004905
parish,,government-organisation:D303,E04006201,130004906
parish,,government-organisation:D303,E04006202,130004907
parish,,government-organisation:D303,E04006203,130004908
parish,,government-organisation:D303,E04006204,130004909
parish,,government-organisation:D303,E04006205,130004910
parish,,government-organisation:D303,E04006206,130004911
parish,,government-organisation:D303,E04006207,130004912
parish,,government-organisation:D303,E04006208,130004913
parish,,government-organisation:D303,E04006209,130004914
parish,,government-organisation:D303,E04006210,130004915
parish,,government-organisation:D303,E04006211,130004916
parish,,government-organisation:D303,E04006212,130004917
parish,,government-organisation:D303,E04006213,130004918
parish,,government-organisation:D303,E04006214,130004919
parish,,government-organisation:D303,E04006216,130004920
parish,,government-organisation:D303,E04006217,130004921
parish,,government-organisation:D303,E04006218,130004922
parish,,government-organisation:D303,E04006219,130004923
parish,,government-organisation:D303,E04006220,130004924
parish,,government-organisation:D303,E04006221,130004925
parish,,government-organisation:D303,E04006222,130004926
parish,,government-organisation:D303,E04006223,130004927
parish,,government-organisation:D303,E04006224,130004928
parish,,government-organisation:D303,E04006225,130004929
parish,,government-organisation:D303,E04006226,130004930
parish,,government-organisation:D303,E04006227,130004931
parish,,government-organisation:D303,E04006228,130004932
parish,,government-organisation:D303,E04006229,130004933
parish,,government-organisation:D303,E04006230,130004934
parish,,government-organisation:D303,E04006231,130004935
parish,,government-organisation:D303,E04006232,130004936
parish,,government-organisation:D303,E04006233,130004937
parish,,government-organisation:D303,E04006234,130004938
parish,,government-organisation:D303,E04006235,130004939
parish,,government-organisation:D303,E04006236,130004940
parish,,government-organisation:D303,E04006237,130004941
parish,,government-organisation:D303,E04006238,130004942
parish,,government-organisation:D303,E04006239,130004943
parish,,government-organisation:D303,E04006240,130004944
parish,,government-organisation:D303,E04006241,130004945
parish,,government-organisation:D303,E04006242,130004946
parish,,government-organisation:D303,E04006243,130004947
parish,,government-organisation:D303,E04006244,130004948
parish,,government-organisation:D303,E04006245,130004949
parish,,government-organisation:D303,E04006246,130004950
parish,,government-organisation:D303,E04006247,130004951
parish,,government-organisation:D303,E04006248,130004952
parish,,government-organisation:D303,E04006250,130004953
parish,,government-organisation:D303,E04006251,130004954
parish,,government-organisation:D303,E04006252,130004955
parish,,government-organisation:D303,E04006253,130004956
parish,,government-organisation:D303,E04006254,130004957
parish,,government-organisation:D303,E04006255,130004958
parish,,government-organisation:D303,E04006256,130004959
parish,,government-organisation:D303,E04006257,130004960
parish,,government-organisation:D303,E04006258,130004961
parish,,government-organisation:D303,E04006259,130004962
parish,,government-organisation:D303,E04006260,130004963
parish,,government-organisation:D303,E04006261,130004964
parish,,government-organisation:D303,E04006262,130004965
parish,,government-organisation:D303,E04006263,130004966
parish,,government-organisation:D303,E04006264,130004967
parish,,government-organisation:D303,E04006265,130004968
parish,,government-organisation:D303,E04006266,130004969
parish,,government-organisation:D303,E04006267,130004970
parish,,government-organisation:D303,E04006268,130004971
parish,,government-organisation:D303,E04006269,130004972
parish,,government-organisation:D303,E04006270,130004973
parish,,government-organisation:D303,E04006271,130004974
parish,,government-organisation:D303,E04006272,130004975
parish,,government-organisation:D303,E04006273,130004976
parish,,government-organisation:D303,E04006274,130004977
parish,,government-organisation:D303,E04006275,130004978
parish,,government-organisation:D303,E04006276,130004979
parish,,government-organisation:D303,E04006277,130004980
parish,,government-organisation:D303,E04006278,130004981
parish,,government-organisation:D303,E04006279,130004982
parish,,government-organisation:D303,E04006280,130004983
parish,,government-organisation:D303,E04006281,130004984
parish,,government-organisation:D303,E04006282,130004985
parish,,government-organisation:D303,E04006283,130004986
parish,,government-organisation:D303,E04006284,130004987
parish,,government-organisation:D303,E04006285,130004988
parish,,government-organisation:D303,E04006286,130004989
parish,,government-organisation:D303,E04006287,130004990
parish,,government-organisation:D303,E04006288,130004991
parish,,government-organisation:D303,E04006289,130004992
parish,,government-organisation:D303,E04006290,130004993
parish,,government-organisation:D303,E04006291,130004994
parish,,government-organisation:D303,E04006292,130004995
parish,,government-organisation:D303,E04006293,130004996
parish,,government-organisation:D303,E04006294,130004997
parish,,government-organisation:D303,E04006295,130004998
parish,,government-organisation:D303,E04006297,130004999
parish,,government-organisation:D303,E04006298,130005000
parish,,government-organisation:D303,E04006299,130005001
parish,,government-organisation:D303,E04006300,130005002
parish,,government-organisation:D303,E04006301,130005003
parish,,government-organisation:D303,E04006302,130005004
parish,,government-organisation:D303,E04006303,130005005
parish,,government-organisation:D303,E04006304,130005006
parish,,government-organisation:D303,E04006305,130005007
parish,,government-organisation:D303,E04006306,130005008
parish,,government-organisation:D303,E04006307,130005009
parish,,government-organisation:D303,E04006308,130005010
parish,,government-organisation:D303,E04006309,130005011
parish,,government-organisation:D303,E04006310,130005012
parish,,government-organisation:D303,E04006311,130005013
parish,,government-organisation:D303,E04006312,130005014
parish,,government-organisation:D303,E04006313,130005015
parish,,government-organisation:D303,E04006314,130005016
parish,,government-organisation:D303,E04006315,130005017
parish,,government-organisation:D303,E04006316,130005018
parish,,government-organisation:D303,E04006317,130005019
parish,,government-organisation:D303,E04006318,130005020
parish,,government-organisation:D303,E04006319,130005021
parish,,government-organisation:D303,E04006320,130005022
parish,,government-organisation:D303,E04006321,130005023
parish,,government-organisation:D303,E04006322,130005024
parish,,government-organisation:D303,E04006323,130005025
parish,,government-organisation:D303,E04006324,130005026
parish,,government-organisation:D303,E04006325,130005027
parish,,government-organisation:D303,E04006326,130005028
parish,,government-organisation:D303,E04006327,130005029
parish,,government-organisation:D303,E04006328,130005030
parish,,government-organisation:D303,E04006329,130005031
parish,,government-organisation:D303,E04006330,130005032
parish,,government-organisation:D303,E04006331,130005033
parish,,government-organisation:D303,E04006332,130005034
parish,,government-organisation:D303,E04006333,130005035
parish,,government-organisation:D303,E04006334,130005036
parish,,government-organisation:D303,E04006335,130005037
parish,,government-organisation:D303,E04006336,130005038
parish,,government-organisation:D303,E04006338,130005039
parish,,government-organisation:D303,E04006339,130005040
parish,,government-organisation:D303,E04006340,130005041
parish,,government-organisation:D303,E04006341,130005042
parish,,government-organisation:D303,E04006342,130005043
parish,,government-organisation:D303,E04006343,130005044
parish,,government-organisation:D303,E04006344,130005045
parish,,government-organisation:D303,E04006345,130005046
parish,,government-organisation:D303,E04006346,130005047
parish,,government-organisation:D303,E04006347,130005048
parish,,government-organisation:D303,E04006348,130005049
parish,,government-organisation:D303,E04006349,130005050
parish,,government-organisation:D303,E04006350,130005051
parish,,government-organisation:D303,E04006351,130005052
parish,,government-organisation:D303,E04006352,130005053
parish,,government-organisation:D303,E04006354,130005054
parish,,government-organisation:D303,E04006355,130005055
parish,,government-organisation:D303,E04006356,130005056
parish,,government-organisation:D303,E04006357,130005057
parish,,government-organisation:D303,E04006358,130005058
parish,,government-organisation:D303,E04006360,130005059
parish,,government-organisation:D303,E04006361,130005060
parish,,government-organisation:D303,E04006362,130005061
parish,,government-organisation:D303,E04006363,130005062
parish,,government-organisation:D303,E04006364,130005063
parish,,government-organisation:D303,E04006365,130005064
parish,,government-organisation:D303,E04006366,130005065
parish,,government-organisation:D303,E04006367,130005066
parish,,government-organisation:D303,E04006369,130005067
parish,,government-organisation:D303,E04006370,130005068
parish,,government-organisation:D303,E04006371,130005069
parish,,government-organisation:D303,E04006372,130005070
parish,,government-organisation:D303,E04006373,130005071
parish,,government-organisation:D303,E04006374,130005072
parish,,government-organisation:D303,E04006375,130005073
parish,,government-organisation:D303,E04006376,130005074
parish,,government-organisation:D303,E04006377,130005075
parish,,government-organisation:D303,E04006378,130005076
parish,,government-organisation:D303,E04006379,130005077
parish,,government-organisation:D303,E04006380,130005078
parish,,government-organisation:D303,E04006381,130005079
parish,,government-organisation:D303,E04006382,130005080
parish,,government-organisation:D303,E04006383,130005081
parish,,government-organisation:D303,E04006384,130005082
parish,,government-organisation:D303,E04006385,130005083
parish,,government-organisation:D303,E04006386,130005084
parish,,government-organisation:D303,E04006387,130005085
parish,,government-organisation:D303,E04006388,130005086
parish,,government-organisation:D303,E04006389,130005087
parish,,government-organisation:D303,E04006390,130005088
parish,,government-organisation:D303,E04006391,130005089
parish,,government-organisation:D303,E04006392,130005090
parish,,government-organisation:D303,E04006393,130005091
parish,,government-organisation:D303,E04006394,130005092
parish,,government-organisation:D303,E04006395,130005093
parish,,government-organisation:D303,E04006396,130005094
parish,,government-organisation:D303,E04006397,130005095
parish,,government-organisation:D303,E04006398,130005096
parish,,government-organisation:D303,E04006399,130005097
parish,,government-organisation:D303,E04006400,130005098
parish,,government-organisation:D303,E04006401,130005099
parish,,government-organisation:D303,E04006402,130005100
parish,,government-organisation:D303,E04006403,130005101
parish,,government-organisation:D303,E04006404,130005102
parish,,government-organisation:D303,E04006405,130005103
parish,,government-organisation:D303,E04006406,130005104
parish,,government-organisation:D303,E04006407,130005105
parish,,government-organisation:D303,E04006408,130005106
parish,,government-organisation:D303,E04006409,130005107
parish,,government-organisation:D303,E04006410,130005108
parish,,government-organisation:D303,E04006411,130005109
parish,,government-organisation:D303,E04006412,130005110
parish,,government-organisation:D303,E04006413,130005111
parish,,government-organisation:D303,E04006414,130005112
parish,,government-organisation:D303,E04006415,130005113
parish,,government-organisation:D303,E04006416,130005114
parish,,government-organisation:D303,E04006417,130005115
parish,,government-organisation:D303,E04006418,130005116
parish,,government-organisation:D303,E04006419,130005117
parish,,government-organisation:D303,E04006420,130005118
parish,,government-organisation:D303,E04006421,130005119
parish,,government-organisation:D303,E04006422,130005120
parish,,government-organisation:D303,E04006423,130005121
parish,,government-organisation:D303,E04006424,130005122
parish,,government-organisation:D303,E04006425,130005123
parish,,government-organisation:D303,E04006426,130005124
parish,,government-organisation:D303,E04006427,130005125
parish,,government-organisation:D303,E04006428,130005126
parish,,government-organisation:D303,E04006429,130005127
parish,,government-organisation:D303,E04006430,130005128
parish,,government-organisation:D303,E04006431,130005129
parish,,government-organisation:D303,E04006432,130005130
parish,,government-organisation:D303,E04006433,130005131
parish,,government-organisation:D303,E04006434,130005132
parish,,government-organisation:D303,E04006435,130005133
parish,,government-organisation:D303,E04006436,130005134
parish,,government-organisation:D303,E04006437,130005135
parish,,government-organisation:D303,E04006438,130005136
parish,,government-organisation:D303,E04006439,130005137
parish,,government-organisation:D303,E04006440,130005138
parish,,government-organisation:D303,E04006441,130005139
parish,,government-organisation:D303,E04006442,130005140
parish,,government-organisation:D303,E04006443,130005141
parish,,government-organisation:D303,E04006444,130005142
parish,,government-organisation:D303,E04006445,130005143
parish,,government-organisation:D303,E04006446,130005144
parish,,government-organisation:D303,E04006447,130005145
parish,,government-organisation:D303,E04006448,130005146
parish,,government-organisation:D303,E04006449,130005147
parish,,government-organisation:D303,E04006450,130005148
parish,,government-organisation:D303,E04006451,130005149
parish,,government-organisation:D303,E04006452,130005150
parish,,government-organisation:D303,E04006453,130005151
parish,,government-organisation:D303,E04006454,130005152
parish,,government-organisation:D303,E04006455,130005153
parish,,government-organisation:D303,E04006456,130005154
parish,,government-organisation:D303,E04006457,130005155
parish,,government-organisation:D303,E04006458,130005156
parish,,government-organisation:D303,E04006459,130005157
parish,,government-organisation:D303,E04006460,130005158
parish,,government-organisation:D303,E04006461,130005159
parish,,government-organisation:D303,E04006462,130005160
parish,,government-organisation:D303,E04006463,130005161
parish,,government-organisation:D303,E04006464,130005162
parish,,government-organisation:D303,E04006465,130005163
parish,,government-organisation:D303,E04006466,130005164
parish,,government-organisation:D303,E04006467,130005165
parish,,government-organisation:D303,E04006468,130005166
parish,,government-organisation:D303,E04006469,130005167
parish,,government-organisation:D303,E04006470,130005168
parish,,government-organisation:D303,E04006471,130005169
parish,,government-organisation:D303,E04006472,130005170
parish,,government-organisation:D303,E04006473,130005171
parish,,government-organisation:D303,E04006474,130005172
parish,,government-organisation:D303,E04006475,130005173
parish,,government-organisation:D303,E04006476,130005174
parish,,government-organisation:D303,E04006477,130005175
parish,,government-organisation:D303,E04006478,130005176
parish,,government-organisation:D303,E04006479,130005177
parish,,government-organisation:D303,E04006480,130005178
parish,,government-organisation:D303,E04006481,130005179
parish,,government-organisation:D303,E04006482,130005180
parish,,government-organisation:D303,E04006483,130005181
parish,,government-organisation:D303,E04006484,130005182
parish,,government-organisation:D303,E04006485,130005183
parish,,government-organisation:D303,E04006486,130005184
parish,,government-organisation:D303,E04006487,130005185
parish,,government-organisation:D303,E04006488,130005186
parish,,government-organisation:D303,E04006489,130005187
parish,,government-organisation:D303,E04006490,130005188
parish,,government-organisation:D303,E04006491,130005189
parish,,government-organisation:D303,E04006492,130005190
parish,,government-organisation:D303,E04006493,130005191
parish,,government-organisation:D303,E04006494,130005192
parish,,government-organisation:D303,E04006495,130005193
parish,,government-organisation:D303,E04006496,130005194
parish,,government-organisation:D303,E04006497,130005195
parish,,government-organisation:D303,E04006498,130005196
parish,,government-organisation:D303,E04006499,130005197
parish,,government-organisation:D303,E04006500,130005198
parish,,government-organisation:D303,E04006501,130005199
parish,,government-organisation:D303,E04006502,130005200
parish,,government-organisation:D303,E04006503,130005201
parish,,government-organisation:D303,E04006504,130005202
parish,,government-organisation:D303,E04006505,130005203
parish,,government-organisation:D303,E04006507,130005204
parish,,government-organisation:D303,E04006508,130005205
parish,,government-organisation:D303,E04006509,130005206
parish,,government-organisation:D303,E04006510,130005207
parish,,government-organisation:D303,E04006511,130005208
parish,,government-organisation:D303,E04006512,130005209
parish,,government-organisation:D303,E04006513,130005210
parish,,government-organisation:D303,E04006515,130005211
parish,,government-organisation:D303,E04006516,130005212
parish,,government-organisation:D303,E04006518,130005213
parish,,government-organisation:D303,E04006519,130005214
parish,,government-organisation:D303,E04006520,130005215
parish,,government-organisation:D303,E04006521,130005216
parish,,government-organisation:D303,E04006522,130005217
parish,,government-organisation:D303,E04006523,130005218
parish,,government-organisation:D303,E04006524,130005219
parish,,government-organisation:D303,E04006525,130005220
parish,,government-organisation:D303,E04006526,130005221
parish,,government-organisation:D303,E04006528,130005222
parish,,government-organisation:D303,E04006529,130005223
parish,,government-organisation:D303,E04006530,130005224
parish,,government-organisation:D303,E04006531,130005225
parish,,government-organisation:D303,E04006532,130005226
parish,,government-organisation:D303,E04006534,130005227
parish,,government-organisation:D303,E04006536,130005228
parish,,government-organisation:D303,E04006537,130005229
parish,,government-organisation:D303,E04006538,130005230
parish,,government-organisation:D303,E04006539,130005231
parish,,government-organisation:D303,E04006541,130005232
parish,,government-organisation:D303,E04006542,130005233
parish,,government-organisation:D303,E04006543,130005234
parish,,government-organisation:D303,E04006544,130005235
parish,,government-organisation:D303,E04006545,130005236
parish,,government-organisation:D303,E04006546,130005237
parish,,government-organisation:D303,E04006547,130005238
parish,,government-organisation:D303,E04006548,130005239
parish,,government-organisation:D303,E04006549,130005240
parish,,government-organisation:D303,E04006550,130005241
parish,,government-organisation:D303,E04006551,130005242
parish,,government-organisation:D303,E04006552,130005243
parish,,government-organisation:D303,E04006553,130005244
parish,,government-organisation:D303,E04006554,130005245
parish,,government-organisation:D303,E04006555,130005246
parish,,government-organisation:D303,E04006556,130005247
parish,,government-organisation:D303,E04006557,130005248
parish,,government-organisation:D303,E04006558,130005249
parish,,government-organisation:D303,E04006560,130005250
parish,,government-organisation:D303,E04006561,130005251
parish,,government-organisation:D303,E04006562,130005252
parish,,government-organisation:D303,E04006563,130005253
parish,,government-organisation:D303,E04006564,130005254
parish,,government-organisation:D303,E04006565,130005255
parish,,government-organisation:D303,E04006566,130005256
parish,,government-organisation:D303,E04006567,130005257
parish,,government-organisation:D303,E04006568,130005258
parish,,government-organisation:D303,E04006569,130005259
parish,,government-organisation:D303,E04006571,130005260
parish,,government-organisation:D303,E04006572,130005261
parish,,government-organisation:D303,E04006573,130005262
parish,,government-organisation:D303,E04006574,130005263
parish,,government-organisation:D303,E04006575,130005264
parish,,government-organisation:D303,E04006576,130005265
parish,,government-organisation:D303,E04006577,130005266
parish,,government-organisation:D303,E04006578,130005267
parish,,government-organisation:D303,E04006579,130005268
parish,,government-organisation:D303,E04006580,130005269
parish,,government-organisation:D303,E04006582,130005270
parish,,government-organisation:D303,E04006583,130005271
parish,,government-organisation:D303,E04006584,130005272
parish,,government-organisation:D303,E04006585,130005273
parish,,government-organisation:D303,E04006586,130005274
parish,,government-organisation:D303,E04006587,130005275
parish,,government-organisation:D303,E04006588,130005276
parish,,government-organisation:D303,E04006589,130005277
parish,,government-organisation:D303,E04006590,130005278
parish,,government-organisation:D303,E04006591,130005279
parish,,government-organisation:D303,E04006592,130005280
parish,,government-organisation:D303,E04006593,130005281
parish,,government-organisation:D303,E04006594,130005282
parish,,government-organisation:D303,E04006595,130005283
parish,,government-organisation:D303,E04006596,130005284
parish,,government-organisation:D303,E04006597,130005285
parish,,government-organisation:D303,E04006598,130005286
parish,,government-organisation:D303,E04006599,130005287
parish,,government-organisation:D303,E04006600,130005288
parish,,government-organisation:D303,E04006601,130005289
parish,,government-organisation:D303,E04006602,130005290
parish,,government-organisation:D303,E04006603,130005291
parish,,government-organisation:D303,E04006604,130005292
parish,,government-organisation:D303,E04006605,130005293
parish,,government-organisation:D303,E04006606,130005294
parish,,government-organisation:D303,E04006607,130005295
parish,,government-organisation:D303,E04006608,130005296
parish,,government-organisation:D303,E04006611,130005297
parish,,government-organisation:D303,E04006612,130005298
parish,,government-organisation:D303,E04006613,130005299
parish,,government-organisation:D303,E04006614,130005300
parish,,government-organisation:D303,E04006615,130005301
parish,,government-organisation:D303,E04006616,130005302
parish,,government-organisation:D303,E04006617,130005303
parish,,government-organisation:D303,E04006618,130005304
parish,,government-organisation:D303,E04006620,130005305
parish,,government-organisation:D303,E04006621,130005306
parish,,government-organisation:D303,E04006623,130005307
parish,,government-organisation:D303,E04006624,130005308
parish,,government-organisation:D303,E04006625,130005309
parish,,government-organisation:D303,E04006626,130005310
parish,,government-organisation:D303,E04006627,130005311
parish,,government-organisation:D303,E04006628,130005312
parish,,government-organisation:D303,E04006629,130005313
parish,,government-organisation:D303,E04006630,130005314
parish,,government-organisation:D303,E04006631,130005315
parish,,government-organisation:D303,E04006632,130005316
parish,,government-organisation:D303,E04006633,130005317
parish,,government-organisation:D303,E04006634,130005318
parish,,government-organisation:D303,E04006635,130005319
parish,,government-organisation:D303,E04006636,130005320
parish,,government-organisation:D303,E04006637,130005321
parish,,government-organisation:D303,E04006638,130005322
parish,,government-organisation:D303,E04006639,130005323
parish,,government-organisation:D303,E04006640,130005324
parish,,government-organisation:D303,E04006643,130005325
parish,,government-organisation:D303,E04006644,130005326
parish,,government-organisation:D303,E04006646,130005327
parish,,government-organisation:D303,E04006648,130005328
parish,,government-organisation:D303,E04006649,130005329
parish,,government-organisation:D303,E04006651,130005330
parish,,government-organisation:D303,E04006652,130005331
parish,,government-organisation:D303,E04006653,130005332
parish,,government-organisation:D303,E04006655,130005333
parish,,government-organisation:D303,E04006656,130005334
parish,,government-organisation:D303,E04006657,130005335
parish,,government-organisation:D303,E04006659,130005336
parish,,government-organisation:D303,E04006660,130005337
parish,,government-organisation:D303,E04006661,130005338
parish,,government-organisation:D303,E04006663,130005339
parish,,government-organisation:D303,E04006665,130005340
parish,,government-organisation:D303,E04006666,130005341
parish,,government-organisation:D303,E04006667,130005342
parish,,government-organisation:D303,E04006668,130005343
parish,,government-organisation:D303,E04006670,130005344
parish,,government-organisation:D303,E04006671,130005345
parish,,government-organisation:D303,E04006672,130005346
parish,,government-organisation:D303,E04006673,130005347
parish,,government-organisation:D303,E04006674,130005348
parish,,government-organisation:D303,E04006675,130005349
parish,,government-organisation:D303,E04006677,130005350
parish,,government-organisation:D303,E04006678,130005351
parish,,government-organisation:D303,E04006680,130005352
parish,,government-organisation:D303,E04006681,130005353
parish,,government-organisation:D303,E04006683,130005354
parish,,government-organisation:D303,E04006684,130005355
parish,,government-organisation:D303,E04006685,130005356
parish,,government-organisation:D303,E04006686,130005357
parish,,government-organisation:D303,E04006688,130005358
parish,,government-organisation:D303,E04006689,130005359
parish,,government-organisation:D303,E04006690,130005360
